"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
139680,"6938",24760,1000000.000000,"1158",Sculpture,"fabric, wood, steel and glass",2002,"1987"
139681,"6996",24760,150000.000000,"1158",Sculpture,"handmade paper over chicken wire, acrylic medium, sparkles",2015,"1987"
139682,"11555",24760,450000.000000,"1158",Painting,oil on canvas,2021,"1987"
139683,"50510",24903,17500.500000,"2020",Photography,archival silver gelatin print,1976,"1999"
139684,"7044",24760,380000.000000,"1158",Sculpture,cast bronze,2014,"1987"
139685,"7219",24806,450000.500000,"1103",Prints & Multiples,"Set of twenty (20) woodcuts in cadmium red, cadmium yellow, cadmium orange, ultramarine blue, cerulean blue, cobalt blue, permanent green, viridian green, black, and alizarin crimson on handmade Korean paper",1992,"1993"
139686,"6940",24760,450000.500000,"1158",Painting,acrylic on canvas,2017,"1987"
139687,"9905",24806,250000.500000,"1103",Painting,"Oil, oil stick, graphite and spray paint on canvas and linen",2020,"1993"
139688,"21591",24813,250000.500000,"4101",Painting,acrylic on canvas,1969,"2003"
139689,"21591",24813,17500.500000,"4101",Painting,tempera on paper,1970,"2003"
139690,"72254",24675,37500.500000,"1340",Painting,Acrylic on canvas,2021,"2007"
139691,"7730",25208,120000.000000,"1316",Sculpture,Mixed media,2019,"1993"
139692,"13523",24753,150000.000000,"1198",Painting,"2 panels; oil, enamel, and pigment on acrylic",2021,"1977"
139693,"20848",24806,150000.500000,"1103",Painting,Acrylic and spray paint on canvas,2021,"1993"
139694,"8660",24806,150000.500000,"1103",Painting,"Pearlescent acrylic ink, watercolor, and graphite on paper",2021,"1993"
139695,"10431",24806,250000.500000,"1103",Painting,Oil and graphite on linen on wood panel,2016,"1993"
139696,"6907",24806,625000.500000,"1103",Painting,Digital print on vinyl,2019,"1993"
139697,"8133",24806,625000.500000,"1103",Painting,Oil on Masonite,1994,"1993"
139698,"7555",24806,,"1103",Painting,Oil on canvas,1955,"1993"
139700,"7134",24806,1500000.500000,"1103",Painting,Oil on linen,1998,"1993"
139701,"6748",24658,1500000.000000,"1135",Painting,"Oil on fenestrated canvas, with battery-operated clock driven laser pointers",2007,"1983"
139702,"7447",24658,169472.000000,"1135",Sculpture,"Aluminium, black",2021,"1983"
139703,"7219",24658,875000.500000,"1135",Sculpture,Douglas fir plywood,1977,"1983"
139704,"8594",24903,62500.500000,"2020",Sculpture,glaze on porcelain,2021,"1999"
139705,"31496",24903,62500.500000,"2020",Painting,acrylic on canvas,1967,"1999"
139706,"7019",24760,325000.000000,"1158",Sculpture,aluminium,2021,"1987"
139707,"50510",24903,17500.500000,"2020",Photography,"vintage silver gelatin print, unique",1989,"1999"
139709,"50510",24903,17500.500000,"2020",Photography,archival silver gelatin print,1976,"1999"
139710,"7642",24760,1200000.000000,"1158",Sculpture,solid cast glass with as-cast surfaces,2013,"1987"
139711,"7141",24806,250000.500000,"1103",Painting,Oil and alkyd on linen,2021,"1993"
139712,"6932",24806,87500.500000,"1103",Photography,"Inkjet print on paper, clips",2021,"1993"
139713,"72254",24675,37500.500000,"1340",Painting,Acrylic and oil pastel on canvas,2021,"2007"
139714,"72254",24675,37500.500000,"1340",Painting,Acrylic on canvas ,2021,"2007"
139715,"7089",25208,564990.000000,"1316",Installation,"Emulsion paint and graphite, writing by Phung Vo, bronze, glass bottles, ink on paper, photogravure",2019,"1993"
139716,"68701",25208,158285.960000,"1316",Mixed Media,"Painted wood, reliefs, wires and magnets",1980,"1993"
139717,"19524",24753,625000.500000,"1198",Painting,Taxidermied pigeons + artwork,2021,"1977"
139718,"11218",24806,250000.500000,"1103",Sculpture,Ceramic in twenty-nine (29) parts,2013,"1993"
139719,"17807",24906,150000.500000,"1387",Painting,Acrylic and mixed media on canvas,2021,"2002"
139720,"60853",24806,1500000.500000,"1103",Painting,Oil on canvas,2012,"1993"
139721,"8590",24753,150000.500000,"1198",Painting,Color impasto and gold leaf on board,2018,"1977"
139722,"7461",24664,875000.500000,"1123",Painting,"Aluminum composite panel, aluminum honeycomb, two-component adhesive, primer, gesso, solvent-based screen printing ink",2019,"1980"
139723,"47553",24661,9000.000000,"17772",Photography,Archival pigment print,2021,"2012"
139725,"20493",24672,37500.500000,"15507",Sculpture,"Carbon fiber, epoxy, wood, felt, microphone, guitar amplifier",2021,"2012"
139726,"57702",24752,150000.500000,"1104",Mixed Media,Mixed media on canvas,2020,"1987"
139727,"7146",24752,87500.500000,"1104",Other Materials,"Repurposed quilt, fabric treated acrylic, spray paint and silkscreen",2013,"1987"
139728,"23196",24752,37500.500000,"1104",Mixed Media,Oil on fluted poly,2019,"1987"
139729,"7142",24752,62500.500000,"1104",Mixed Media,"Acrylic, enamel, and glitter on linen",2020,"1987"
139730,"49487",24804,27500.000000,"29651",Painting,"gemstones, painted glass and acrylic on panel",2021,"2021"
139731,"45693",24804,275000.000000,"29651",Sculpture,"3-color, 3-layer cast polyester",2021,"2021"
139732,"7870",24959,150000.500000,"1153",Painting,"Serigraph archival inkjet print of digital collage on prepared canvas with watercolor, acrylic, oil paint, ink and paper appliqué",2021,"1992"
139733,"52407",24959,200000.000000,"1153",Painting,Oil on canvasette,1975,"1992"
139734,"11466",24959,250000.500000,"1153",Painting,Acrylic on canvas ,2020,"1992"
139751,"21591",24813,17500.500000,"4101",Work on Paper,"collage, gelatin silver print on paper",1973,"2003"
139753,"7650",24760,1200000.000000,"1158",Sculpture,silicone,2017,"1987"
139754,"11616",24806,350000.500000,"1103",Mixed Media,UV print on plywood and Dibond aluminum with gloss coat,2021,"1993"
139755,"9857",24806,2500000.500000,"1103",Painting,Oil on canvas,1968,"1993"
139756,"20860",24806,250000.500000,"1103",Painting,Oil on canvas in (2) two parts,2021,"1993"
139757,"21591",24813,37500.500000,"4101",Work on Paper,tempera on paper,1968,"2003"
139758,"21591",24813,150000.500000,"4101",Painting,acrylic on corrugated board,1981,"2003"
139759,"72254",24675,62500.500000,"1340",Painting,"Acrylic, oil pastel and oil paint on canvas",2021,"2007"
139760,"7510",25208,,"1316",Painting,Acrylic on canvas,2014,"1993"
139761,"23654",25208,300000.000000,"1316",Sculpture,Bronze plate,1987,"1993"
139762,"7636",25208,3500000.500000,"1316",Mixed Media,Mixed media on canvas ,2002,"1993"
139763,"21591",24813,62500.500000,"4101",Painting,acrylic on canvas,2018,"2003"
139764,"11656",24753,250000.500000,"1198",Sculpture,"Varnished cast aluminum, walnut wood from Danh Vo's McNamara project, C-print in artist frame",2021,"1977"
139765,"11134",24806,17500.500000,"1103",Sculpture,Stoneware,2020,"1993"
139766,"35908",24906,62500.500000,"1387",Painting,"Acrylic, oil stick, chalk, charcoal, and tape on canvas",2021,"2002"
139767,"7478",24806,150000.500000,"1103",Painting,Acrylic and ink on poly canvas,2013,"1993"
139768,"11122",24806,625000.500000,"1103",Sculpture,"pink, green, and blue fluorescent light",1976,"1993"
139769,"25939",24761,8700.000000,"4854",Sculpture,Glazed ceramic,2021,"2014"
139770,"16758",24664,62500.500000,"1123",Photography,Gelatin Silver Print,1969,"1980"
139771,"49487",24804,27500.000000,"29651",Painting,"gemstones, painted glass and acrylic on panel",2021,"2021"
139772,"47553",24661,14000.000000,"17772",Photography,Archival pigment print,2021,"2012"
139773,"25939",24761,8700.000000,"4854",Sculpture,Glazed ceramic,2021,"2014"
139774,"41319",24752,17500.500000,"1104",Sculpture,"Ceramic, glaze, glass fragments",2021,"1987"
139775,"22131",24658,24238.000000,"1135",Installation,"Guitar machine heads, string pegs; sectioned and set in resin, framed",2019,"1983"
139776,"45693",24804,275000.000000,"29651",Sculpture,"3-color, 3-layer cast polyester",2021,"2021"
139777,"65732",24808,1500.000000,"29309",Sculpture,"Ceramic, urushi (Japanese lacquer). Paulownia wood tomobako box signed in ink, cotton, paper.",2021,"2018"
139778,"64751",24808,62500.500000,"29309",Painting,Oil on canvas,2021,"2018"
139780,"7782",24752,250000.500000,"1104",Mixed Media,"Oil paint stick, ink and paper on board",2021,"1987"
139781,"64902",24752,17500.500000,"1104",Painting,Oil on linen,2013,"1987"
139782,"19599",24957,29000.000000,"2251",Painting,Ink on paper,1964,"2013"
139783,"19599",24957,45000.000000,"2251",Painting,Acrylic paint on wood,1971,"2013"
139784,"16872",24668,25000.000000,"17703",Painting,Acrylic guache on canvas ,2021,"2017"
139785,"7219",24668,150000.500000,"17703",Sculpture,Cadmium red light on wood,1968,"2017"
139786,"88603",24906,17500.500000,"1387",Painting,Oil on canvas,2021,"2002"
139787,"13711",24667,115000.000000,"1133",Work on Paper,graphite on paper in high-density polyethylene frame,2021,"1974"
139796,"11311",24667,150000.000000,"1133",Painting,ink on Japanese paper mounted on canvas,2020,"1974"
139797,"89102",24703,17500.500000,"1860",Painting,acrylic paint and oil paint on canvas,2021,"1996"
139799,"37448",24703,17500.500000,"1860",Mixed Media,mixed media on paper,2021,"1996"
139800,"7651",24807,2500000.500000,"1230",Painting,Oil on canvas,1962,"1985"
139802,"72254",24675,37500.500000,"1340",Painting,Acrylic and oil pastel on canvas,2021,"2007"
139803,"72254",24675,37500.500000,"1340",Painting,Acrylic and oil pastel on canvas,2021,"2007"
139804,"72254",24675,37500.500000,"1340",Painting,Acrylic and oil pastel on canvas,2021,"2007"
139807,"72254",24675,17500.500000,"1340",Painting,Acrylic and oil pastel on canvas,2021,"2007"
139808,"72254",24675,17500.500000,"1340",Painting,Acrylic and oil pastel on canvas,2021,"2007"
139809,"72254",24675,17500.500000,"1340",Painting,Acrylic on canvas,2021,"2007"
139810,"20493",24672,17500.500000,"15507",Sculpture,"Wood, canvas, cables, disassembled Boss Katana 100 amplifier: knobs, wires, circuit board, ports, speaker",2019,"2012"
139811,"25939",24761,8700.000000,"4854",Sculpture,Glazed ceramic,2021,"2014"
139812,"7461",24752,37500.500000,"1104",Sculpture,"Cast bronze, wax",2016,"1987"
139813,"6903",24752,62500.500000,"1104",Painting,Acrylic on canvas,2021,"1987"
139814,"25939",24761,8700.000000,"4854",Sculpture,Glazed ceramic,2021,"2014"
139815,"49487",24804,27500.000000,"29651",Painting,"gemstones, painted glass and acrylic on panel",2021,"2021"
139816,"49487",24804,32500.000000,"29651",Painting,"gemstones, painted glass and acrylic on panel",2021,"2021"
139817,"49487",24804,27500.000000,"29651",Painting,"gemstones, painted glass and acrylic on panel",2021,"2021"
139818,"45693",24804,275000.000000,"29651",Sculpture,monochrome cast polyester,2021,"2021"
139819,"10006",24959,250000.500000,"1153",Photography,"34 Gelatin silver prints",2019,"1992"
139820,"6765",24752,150000.500000,"1104",Mixed Media,Collage and gouache on cardboard,1958,"1987"
139821,"6770",24752,450000.500000,"1104",Sculpture,Enamel on aluminum,1993,"1987"
139822,"8868",24959,550000.000000,"1153",Sculpture,Bronze and stainless steel,2019,"1992"
139823,"67111",24666,62500.500000,"1258",Painting,Oil on canvas,2021,"1999"
139824,"7219",24668,1500000.500000,"17703",Sculpture,Stainless steel with fluorescent acrylic sheets ,1968,"2017"
139825,"35562",24906,65000.000000,"1387",Painting,"Oil, Colored pencil, glitter, acrylic, rhinestones, and collage on canvas stretched over panel",2021,"2002"
139826,"80661",24906,37500.500000,"1387",Sculpture,"Vintage saris, fabric, ghungroo bells, and trim",2021,"2002"
139827,"49310",24667,45100.000000,"1133",Other Materials,"wool, silk, mohair, lurex",2020,"1974"
139828,"25807",24667,750000.000000,"1133",Work on Paper,"watercolour, gouache, and ink on paper",2021,"1974"
139830,"7395",24667,250000.500000,"1133",Sculpture,hand-painted bronze on painted MDF plinth,2017,"1974"
139831,"7396",24667,67000.000000,"1133",Painting,"oil, inkjet and gesso on canvas",2021,"1974"
139832,"8309",24660,37500.500000,"1220",Sculpture,"Acrylic gouache, oil paint, colored pencil on wood",2021,"1963"
139833,"37448",24703,37500.500000,"1860",Mixed Media,mixed media on canvas,2021,"1996"
139834,"67014",24703,17500.500000,"1860",Painting,"oil, acrylic, and sand on canvas",2021,"1996"
139835,"31729",24665,130000.000000,"1245",Painting,oil on linen,1973,"1989"
139836,"25123",24808,2000.000000,"29309",Photography,C-Print,1996,"2018"
139837,"65732",24808,2000.000000,"29309",Sculpture,"Ceramic, urushi lacquer, glaze. Paulownia wood ""tomobako"" box, signed in ink, cotton, paper.",2021,"2018"
139838,"56023",24675,17500.500000,"1340",Painting,Found textile over canvas,2020,"2007"
139839,"56023",24675,17500.500000,"1340",Painting,Found textile over canvas,2020,"2007"
139840,"56023",24675,17500.500000,"1340",Painting,Found textile over canvas,2020,"2007"
139841,"56023",24675,17500.500000,"1340",Painting,Found textile over canvas,2020,"2007"
139842,"56023",24675,17500.500000,"1340",Painting,Found textile over canvas,2020,"2007"
139850,"8724",24669,62500.500000,"1073",Sculpture,"Wood, model building materials, and plexiglass",1992,"2005"
139851,"8160",24752,150000.500000,"1104",Painting,Vinyl on canvas,2005,"1987"
139852,"7141",24752,250000.500000,"1104",Mixed Media,Oil on canvas,2020,"1987"
139853,"24762",24752,450000.500000,"1104",Mixed Media,"Sand, acrylic and oil on linen",2016,"1987"
139854,"11104",24959,,"1153",Painting,Oil on canvas,1978,"1992"
139855,"19599",24957,35000.000000,"2251",Painting,Oil paint on canvas,1979,"2013"
139856,"72001",24906,17500.500000,"1387",Sculpture,"30 Second super hair bonding glue (rubber latex, black carbon dye, Ammonium Hydroxide)",2021,"2002"
139857,"20650",24906,87500.500000,"1387",Painting,Enamel on canvas,2019,"2002"
139858,"75251",24602,37500.500000,"1901",Digital Art,"",2021,"2003"
139859,"7386",24667,87500.500000,"1133",Painting,acrylic on canvas,2021,"1974"
139860,"20812",24667,37500.500000,"1133",Painting,"acrylic and oil on canvas, in three parts",2021,"1974"
139861,"7387",24667,87500.500000,"1133",Painting,oil on linen,2021,"1974"
139862,"7389",24667,395000.000000,"1133",Painting,acrylic on canvas,1996,"1974"
139864,"7390",24667,115000.000000,"1133",Sculpture,"laminate, sandpaper and paint on wood",1970,"1974"
139865,"22000",24667,25000.000000,"1133",Painting,oil on canvas,2020,"1974"
139866,"89102",24703,17500.500000,"1860",Painting,"acrylic paint, oil paint, and oil stick on canvas",2021,"1996"
139867,"89102",24703,17500.500000,"1860",Painting,acrylic paint and oil paint on canvas,2021,"1996"
139868,"37448",24703,37500.500000,"1860",Painting,mixed media on canvas,2021,"1996"
139869,"37448",24703,37500.500000,"1860",Mixed Media,mixed media on canvas,2021,"1996"
139870,"49669",24703,17500.500000,"1860",Painting,acrylic on panel,2021,"1996"
139871,"67014",24703,37500.500000,"1860",Painting,"oil, acrylic, and sand on canvas",2021,"1996"
139872,"41703",24703,37500.500000,"1860",Painting,oil on canvas,2021,"1996"
139873,"16003",24665,625000.500000,"1245",Painting,oil on panel with carved and gilded wood frame,2021,"1989"
139874,"64751",24808,17500.500000,"29309",Painting,Oil on canvas ,2021,"2018"
139875,"64751",24808,17500.500000,"29309",Painting,Oil on canvas ,2021,"2018"
139876,"25123",24808,2000.000000,"29309",Photography,C-Print ,2005,"2018"
139877,"65732",24808,1500.000000,"29309",Sculpture,"Ceramic, urushi (Japanese lacquer). Paulownia wood tomobako box signed in ink, cotton, paper.",2021,"2018"
139878,"56023",24675,17500.500000,"1340",Painting,Found textile over canvas,2020,"2007"
139886,"8724",24669,62500.500000,"1073",Sculpture,"Wood, model building materials, and plexiglass",1992,"2005"
139887,"8212",24669,150000.500000,"1073",Painting,Smoke and soot on board,2021,"2005"
139888,"41603",24669,250000.500000,"1073",Painting,"Egg tempera, gold leaf on gessoed panel",2003,"2005"
139890,"64303",24703,875000.500000,"1860",Painting,.,2020,"1996"
139891,"8201",24755,62500.500000,"1254",Painting,"Oil, acrylic and silk screen ink on linen with powder coated aluminum frame",2021,"1997"
139892,"7393",24807,875000.500000,"1230",Painting,Oil and collage on canvas,1985,"1985"
139893,"13707",24706,62500.500000,"2223",Painting,Acrylic on canvas,1983,"2012"
139901,"41703",24703,37500.500000,"1860",Painting,oil on canvas,2021,"1996"
139902,"85467",24703,37500.500000,"1860",Painting,acrylic and mixed media on canvas,1992,"1996"
139903,"23605",24665,125000.000000,"1245",Work on Paper,watercolor on paper,1920,"1989"
139904,"60978",24665,40000.000000,"1245",Sculpture,"wood, plaster, glass beads, white paint, red paint, ceramic piano baby, Danbury Bell Collection of these United States, CRT, ringing the bells, old love, new love, sorrow love, hard love, the first love, lies, cloth, yarn, cowrie.",2021,"1989"
139905,"21134",24665,8000.000000,"1245",Work on Paper,chromogenic print,2021,"1989"
139906,"64751",24808,62500.500000,"29309",Painting,Oil on canvas,2021,"2018"
139907,"65732",24808,2000.000000,"29309",Sculpture,"Ceramic, urushi lacquer, glaze. Paulownia wood ""tomobako"" box, signed in ink, cotton, paper.",2021,"2018"
139908,"65732",24808,2000.000000,"29309",Sculpture,"Ceramic, urushi lacquer, glaze. Paulownia wood ""tomobako"" box, signed in ink, cotton, paper.",2021,"2018"
139909,"25123",24808,2000.000000,"29309",Photography,C-Print,1995,"2018"
139910,"65732",24808,1500.000000,"29309",Sculpture,"Ceramic, urushi (Japanese lacquer). Paulownia wood tomobako box signed in ink, cotton, paper.",2021,"2018"
139911,"7658",24760,325000.000000,"1158",Painting,"acrylic, oil, and cardboard on linen canvas",2021,"1987"
139917,"8724",24669,37500.500000,"1073",Photography,Gelatin silver print on wood frame,1992,"2005"
139919,"6769",24669,87500.500000,"1073",Sculpture,"Annealed glass with vertical ribs, PVC filter",2019,"2005"
139920,"7059",24669,62500.500000,"1073",Painting,Oil and spray paint on canvas,2021,"2005"
139925,"10048",24669,37500.500000,"1073",Photography,Cyanotype,2021,"2005"
139928,"11130",24665,80000.000000,"1245",Other Materials,"polymer gypsum, fiberglass, steel, plaster, copper leaf, pigment",2021,"1989"
139930,"15561",24755,150000.500000,"1254",Painting,Acrylic on canvas,2021,"1997"
139931,"64303",24703,875000.500000,"1860",Painting,acrylic and mixed media on canvas,1982,"1996"
139954,"19467",24669,87500.500000,"1073",Mixed Media,Custom wallpaper and custom upholstered wood chair,1993,"2005"
139956,"7059",24669,62500.500000,"1073",Painting,Oil and spray paint on canvas,2021,"2005"
139957,"10048",24669,37500.500000,"1073",Photography,Cyanotype,2021,"2005"
139961,"6824",24704,28000.000000,"1063",Painting,"Acrylic, oil, and glitter on canvas",2021,"1996"
139963,"7219",24668,1500000.500000,"17703",Sculpture,Red anodized aluminum,1975,"2017"
139964,"40607",24755,87500.500000,"1254",Painting,Acrylic on canvas,2021,"1997"
139965,"7272",24674,175000.000000,"1256",Photography,Pigment print,2018,"1989"
139967,"6866",24674,225000.000000,"1256",Painting,"Cel-vinyl, spray enamel on canvas over wood panel",2018,"1989"
139968,"6731",24807,2500000.500000,"1230",Work on Paper,Mixed media on paper,1985,"1985"
139969,"49669",24703,37500.500000,"1860",Painting,oil on canvas,2021,"1996"
139970,"7227",24807,,"1230",Painting,Oil on canvas,1975,"1985"
139972,"50510",24703,62500.500000,"1860",Photography,gelatin silver print,1985,"1996"
139973,"41062",24703,,"1860",Mixed Media,"acrylic, deconstructed luggage, and oil on canvas",2021,"1996"
139974,"10047",24706,250000.500000,"2223",Painting,Acrylic on canvas,1984,"2012"
139975,"11670",24706,150000.500000,"2223",Work on Paper,"",2005,"2012"
139976,"6911",24706,875000.500000,"2223",Painting,Oil on canvas,1963,"2012"
139977,"41981",24706,17500.500000,"2223",Work on Paper,Ink and watercolor on paper,1967,"2012"
140001,"8541",24674,120000.000000,"1256",Sculpture,"fired ceramic, glaze, glass, oil paint",2021,"1989"
140002,"89102",24703,,"1860",Painting,oil on canvas,2021,"1996"
140003,"19941",24703,62500.500000,"1860",Painting,oil on canvas,1983,"1996"
140004,"37448",24703,62500.500000,"1860",Mixed Media,mixed media on canvas in three parts,2021,"1996"
140005,"37212",24705,37500.500000,"1417",Work on Paper,collage on paper,2020,"2010"
140006,"55883",24706,37500.500000,"2223",Painting,"Spray paint, acrylic paint, and oil paint on canvas",2021,"2012"
140007,"79558",24706,37500.500000,"2223",Painting,"Fabric collage, fabric transfer, and acrylic on canvas",2021,"2012"
140008,"50230",24706,62500.500000,"2223",Work on Paper,"Colored pencil, ballpoint pen on paper",1968,"2012"
140009,"41981",24706,87500.500000,"2223",Painting,Oil on canvas,1975,"2012"
140010,"6911",24706,150000.500000,"2223",Work on Paper,"Pastel, color pencil, collage on paper",1960,"2012"
140011,"17136",24706,150000.500000,"2223",Painting,Oil on canvas,1976,"2012"
140012,"6979",24674,125000.000000,"1256",Sculpture,"Polyurethane resin, raw Virginia cotton, altered t-shirts, shoelaces",2021,"1989"
140051,"9868",24674,350000.000000,"1256",Sculpture,Rubber bitumen,2019,"1989"
140052,"7082",24674,40000.000000,"1256",Sculpture,"Metal, wood, aluminum, acrylic paint and pineapple",2018,"1989"
140053,"8553",24674,220000.000000,"1256",Painting,Oil and collage on linen,2013,"1989"
140054,"8543",24674,46825.000000,"1256",Photography,Framed c-type print,2019,"1989"
140101,"11543",24674,281120.000000,"1256",Painting,Oil on canvas,2021,"1989"
140102,"6911",24706,625000.500000,"2223",Painting,"Acrylic, oil on canvas",1998,"2012"
140103,"37212",24705,37500.500000,"1417",Work on Paper,collage on paper ,2020,"2010"
140151,"6932",24674,95000.000000,"1256",Photography,"Inkjet print on paper, clips",2021,"1989"
140152,"37212",24705,37500.500000,"1417",Work on Paper,collage on paper,2020,"2010"
140201,"7658",24760,50000.000000,"1158",Sculpture,ceramic,2021,"1987"
140203,"8481",25316,150000.500000,"1451",Sculpture,"Hand-painted mirror, LED light, wood, aluminum, glass paint, glass, mirror, one-way mirror, electric energy and sapele wooden frame",2021,"1966"
140204,"85467",24703,625000.500000,"1860",Sculpture,"ceramic, steel, vinyl, and formica",1973,"1996"
140205,"41534",24855,150000.500000,"1054",Other Materials,"Latex, shoe polish, bitumen, henna, dye, charcoal, graphite, acrylic, and xerox transfer onto brown paper; 126 × 378 inches",2021,"2003"
140208,"31038",24858,17500.500000,"3005",Sculpture,Six walnut sculptures; 36.5 × 16 × 33.25 inches,2019,"2001"
140254,"6900",25316,87500.500000,"1451",Painting,Oil on linen,2021,"1966"
140255,"7010",25316,87500.500000,"1451",Painting,"Acrylic, gesso, lacquer, charcoal and aquarelle pencil on linen",2017,"1966"
140256,"10555",25316,1500000.500000,"1451",Sculpture,Mixed media assemblage,1983,"1966"
140258,"35207",24860,250000.500000,"3049",Other Materials,"Fourteen archival pigment prints in artist’s frames, UV laminate; 84 × 345 × 7 inches",2021,"2013"
140259,"21591",24813,17500.500000,"4101",Painting,tempera on paper,1970,"2003"
140260,"7033",25208,146560.000000,"1316",Mixed Media,"Glass, wood and velvet",2021,"1993"
140261,"9868",25208,500000.000000,"1316",Mixed Media,"Industrial oil-based enamel, rubber torch down, bitumen, wood, and copper",2021,"1993"
140262,"19427",25208,875000.000000,"1316",Mixed Media,Sewing needles and silk thread,2021,"1993"
140263,"25123",24808,2000.000000,"29309",Photography,C-print,2013,"2018"
140304,"12852",25316,350000.500000,"1451",Sculpture,"Plaster, paint and wood",1996,"1966"
140305,"49540",24663,150000.500000,"2271",Painting,Oil and sand on canvas,1959,"1989"
140306,"10442",24906,200000.000000,"1387",Painting,Acrylic on canvas over panel,2021,"2002"
140308,"9404",25106,17500.500000,"1389",Painting,water-based oil on canvas,2021,"1988"
140309,"21591",24813,150000.500000,"4101",Painting,acrylic on canvas,1979,"2003"
140310,"21591",24813,150000.500000,"4101",Painting,"",2019,"2003"
140311,"21591",24813,62500.500000,"4101",Painting,acrylic on canvas,2020,"2003"
140353,"6756",25316,250000.500000,"1451",Sculpture,"Bronze, hand-painted patine",2018,"1966"
140354,"49036",24906,17500.500000,"1387",Sculpture,"Polyester Durag, fabric stiffener, water",2021,"2002"
140357,"31496",24856,250000.500000,"2020",Other Materials,Oil on sailcloth; 72 × 261 inches,1992,"1999"
140358,"61904",24862,350000.500000,"2737",Other Materials,"Porcelain, glaze, adhesives, steel, foam, paint, nail polish, glass, patina; 228 × 177 × 138 inches",2021,"2009"
140359,"13711",24674,300000.000000,"1256",Sculpture,Electroplated copper and brass with liver of sulfur in a copper and brass frame,2019,"1989"
140361,"8473",25208,150000.000000,"1316",Painting,Household gloss paint on canvas,2021,"1993"
140362,"59430",24754,17500.500000,"1180",Other Materials,rags and acrylic on wood,2021,"1971"
140363,"91201",25316,62500.500000,"1451",Painting, Acrylic latex and copper penny on canvas,2006,"1966"
140364,"6756",25316,87500.500000,"1451",Painting,Oil on linen,2020,"1966"
140402,"23181",25316,87500.500000,"1451",Painting,Oil on canvas,2021,"1966"
140403,"6756",25316,350000.500000,"1451",Painting,Acrylic and sand on linen,2015,"1966"
140404,"90501",25316,150000.500000,"1451",Painting,"Oil paint one canvas, aluminium wall relief",2021,"1966"
140405,"11609",25316,350000.500000,"1451",Installation,Painted stainglass mounted on lightbox with aluminum frame,2014,"1966"
140408,"37116",24859,150000.500000,"1614",Installation,Installation variable; each 13.25 × 5 × 1 inches,2019,"1993"
140409,"21421",24863,625000.500000,"1136",Mixed Media,Mixed media on canvas; 133 × 362 inches,1998,"2011"
140410,"8541",24674,120000.000000,"1256",Sculpture,"Fired ceramic, glaze, glass, oil paint",2021,"1989"
140411,"6940",25208,86612.000000,"1316",Prints & Multiples,Giclée photograph mounted on aluminium plate,2016,"1993"
140412,"11214",25208,385000.000000,"1316",Mixed Media,Cibachrome transparency and fluorescent light display case,1993,"1993"
140413,"7512",25208,3500000.500000,"1316",Painting,Ink and polymer on canvas mounted on board,1999,"1993"
140414,"55925",24662,450000.500000,"2004",Mixed Media,"Polyethylene, rope, fabric belt and oil painting on canvas signed Javacheff, mounted on board by the artist",1961,"1972"
140451,"7906",24710,29300.000000,"1266",Painting,Oil and acrylic on canvas,2011,"1991"
140452,"7884",24664,25000.000000,"1123",Photography,Dye sublimation print on aluminum,2021,"1980"
140453,"25808",24906,90000.000000,"1387",Painting,Acrylic and neon on canvas,2020,"2002"
140454,"46951",24906,17961.000000,"1387",Painting,Acrylic and urethane plastic,2020,"2002"
140456,"45825",24907,250000.500000,"2057,2961",Painting,Oil on canvas; 96 × 204 inches,2021,"2008,2008"
140457,"9606",24711,250000.500000,"1242",Painting,oil on canvas,2020,"1960"
140458,"11710",24756,37500.500000,"12716",Sculpture,"Resin, white matt lacquer, MDF, high-gloss black lacquer",2018,"1982"
140459,"60244",24715,6500.000000,"1166",Painting,Oil on linen,2021,"1970"
140460,"49115",24715,14000.000000,"1166",Painting,Oil on canvas,2019,"1970"
140461,"69904",24715,29000.000000,"1166",Painting,Acrylic on canvas,2021,"1970"
140462,"30578",24756,15000.000000,"12716",Mixed Media,Mixed media on canvas,2017,"1982"
140463,"7447",24658,113186.000000,"1135",Sculpture,"Polyester, acrylic, dark blue",2016,"1983"
140502,"7227",24664,350000.500000,"1123",Work on Paper,Graphite on Paper,1964,"1980"
140503,"6793",24664,800000.000000,"1123",Painting,Acrylic on canvas,1982,"1980"
140504,"22174",24861,17500.500000,"2209",Other Materials,"Flag material, fabric, paint on muslin, glue; 120 × 287 inches",2021,"2006"
140505,"23998",24711,250000.500000,"1242",Mixed Media,Mixed media,1977,"1960"
140507,"90851",24715,15500.000000,"1166",Painting,Enamel on aluminium,2019,"1970"
140508,"31278",24715,3500.000000,"1166",Work on Paper,Ink on paper,2020,"1970"
140509,"31278",24715,3500.000000,"1166",Work on Paper,Ink on paper,2019,"1970"
140510,"24191",24711,450000.500000,"1242",Painting,"oil paint, acrylic medium and wood on linen over panel",2021,"1960"
140551,"17136",24906,175000.000000,"1387",Painting,Oil on canvas,1985,"2002"
140552,"19562",24906,37500.500000,"1387",Sculpture,"Silver nitrate, reclaimed charred redwood",2018,"2002"
140553,"8471",24664,875000.500000,"1123",Other Materials,Butterflies and household gloss on canvas,2018,"1980"
140554,"7061",24866,37500.500000,"1415",Video/Film,"",2021,"2005"
