"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
94849,"8439",11009,75000.500000,"1237",Sculpture,Mixed media,2005,"1993"
94850,"18184",11009,37500.500000,"1237",Painting,Oil on canvas,2017,"1993"
94851,"8519",10935,,"1215",Sculpture,Bluestone and stainless steel,2019,"1999"
94852,"13956",10935,17500.500000,"1215",Painting,Acrylic on canvas,2019,"1999"
94853,"8272",10935,175000.500000,"1215",Sculpture,Aluminium,2016,"1999"
94854,"6914",10935,375000.500000,"1215",Sculpture,Marble,2015,"1999"
94855,"6914",10935,175000.500000,"1215",Sculpture,Black self-adhesive vinyl under Plexiglas,1989,"1999"
94859,"46091",10861,5000.000000,"1052",Sculpture,"soap stone (Orange Blossom), plastic",2019,"2011"
94860,"8519",11073,250000.000000,"2464",Sculpture,painted stone and stainless steel with pedestal,2016,"1987"
94861,"9697",11073,47500.000000,"2464",Painting,varnish and Epoxyglass on Perspex,2018,"1987"
94862,"9073",11112,75000.500000,"1364",Painting,Acrylic on Canvas,2020,"1996"
94863,,10953,,"1363",,,,"2009"
94864,"19848",10953,11500.000000,"1363",Work on Paper,"Gouache on paper, suite of 10",2019,"2009"
94865,"20005",10953,4280.000000,"1363",Sculpture,"Cow dung, husk, cloth, soil, red clay, metal, wire mesh, multani mitti, shadow clay, gum arabic, paper pulp",2019,"2009"
94866,"11326",10953,24000.000000,"1363",Painting,"Acrylic, silverpoint on linen canvas",2017,"2009"
94867,"58651",10912,50000.000000,"1339",Painting,Oil on canvas,2019,"2005"
94868,"59354",11112,75000.500000,"1364",Sculpture,Bronze,2019,"1996"
94869,"9073",11112,175000.500000,"1364",Sculpture,Bronze,2019,"1996"
94870,,10962,,"2858",,,,"2006"
94871,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2019,"2014"
94872,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2019,"2014"
94873,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2019,"2014"
94874,"21625",11203,,"2169",Painting,Oil on canvas,2014,"2014"
94875,"15054",10912,25000.000000,"1339",Painting,Mixed media on canvas,2018,"2005"
94876,"9044",10912,50000.000000,"1339",Painting,Oil on canvas,2010,"2005"
94877,"8439",11009,37500.500000,"1237",Painting,Ink and acrylic on two wood panels,2018,"1993"
94878,"9237",11009,37500.500000,"1237",Painting,Oil and collage on canvas,2013,"1993"
94879,"9066",11009,75000.500000,"1237",Sculpture,Wood carving / Yew,2016,"1993"
94880,"21966",10927,375000.500000,"2271",Painting,Oil on canvas,1965,"1989"
94881,"21966",10927,175000.500000,"2271",Painting,Oil on canvas,1982,"1989"
94882,"21966",10927,37500.500000,"2271",Painting,Oil on canvas,1968,"1989"
94883,"47462",10884,37500.500000,"2022",Work on Paper,Graphite and watercolor on paper,2019,"2011"
94884,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94885,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94886,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94887,"19259",10884,175000.500000,"2022",Mixed Media,Textiles,2018,"2011"
94888,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94889,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94890,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94891,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94892,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94893,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94894,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94895,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94896,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94897,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94900,,11055,,"1167",,,,"1968"
94901,"58751",10953,6600.000000,"1363",Mixed Media,"Oil and gesso on paper, canvas and plywood, suite of 2",2019,"2009"
94902,"8976",10953,25000.000000,"1363",Work on Paper,"Color pencil and watercolor on paper, suite of 15",2019,"2009"
94903,"9073",11112,75000.500000,"1364",Painting,Acrylic on Canvas,2020,"1996"
94904,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2019,"2014"
94905,,10962,,"2858",,,,"2006"
94906,"21625",11203,,"2169",Painting,Oil on canvas,2019,"2014"
94907,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2019,"2014"
94908,"60264",10912,8000.000000,"1339",Installation,"Censer(Qing), resin, plaster, bronze",2015,"2005"
94909,"60161",10912,15000.000000,"1339",Installation,"Copper wire, metal",2019,"2005"
94910,"59554",10912,1500.000000,"1339",Work on Paper,Mixed media on paper,2018,"2005"
94911,"9217",10884,175000.500000,"2022",Work on Paper,Archival ink on wasli paper,2019,"2011"
94912,"9006",11009,37500.500000,"1237",Photography,"Print on Hahnemühle paper, stone",2016,"1993"
94913,"21966",10927,175000.500000,"2271",Painting,Oil on canvas,1973,"1989"
94914,"21966",10927,175000.500000,"2271",Painting,Oil on canvas,1972,"1989"
94915,,10905,,"1311",,,,"1958"
94916,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94917,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94918,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94919,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94920,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94921,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94922,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94923,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94924,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94925,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94926,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94935,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94936,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94937,"53402",10862,3000.000000,"2167",Painting,"Indian ink, acrylic and oil on canvas",2017,"2012"
94951,"10415",11009,17500.500000,"1237",Photography,Vintage silver print by the artist,1957,"1993"
94952,"10415",11009,17500.500000,"1237",Photography,Vintage silver print by the artist,1957,"1993"
94953,"10415",11009,17500.500000,"1237",Photography,Vintage silver print by the artist,1957,"1993"
94954,"9066",11009,75000.500000,"1237",Sculpture,Wood carving / Acacia,2018,"1993"
94955,"21966",10927,375000.500000,"2271",Painting,Oil on canvas,1983,"1989"
94956,"21966",10927,175000.500000,"2271",Painting,Oil on canvas,1983,"1989"
94957,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94958,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94959,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94960,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94961,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94962,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94966,"53402",10862,13000.000000,"2167",Painting,Indian ink and acrylic on canvas,2017,"2012"
94967,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94968,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94969,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94970,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94971,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94972,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
94973,"53402",10862,13000.000000,"2167",Painting,Indian ink and acrylic on canvas,2017,"2012"
94974,"53402",10862,5000.000000,"2167",Painting,"Indian ink, acrylic and oil on canvas",2006,"2012"
94975,"53402",10862,3000.000000,"2167",Painting,"Indian ink, acrylic and oil on canvas",2014,"2012"
94976,"59502",10892,75000.500000,"1409",Painting,oil on canvas,2018,"1994"
95001,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95002,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95003,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95004,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95005,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95006,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95007,"7510",11055,55000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95008,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95009,"7510",11055,60000.000000,"1167",Prints & Multiples,iPad drawing printed on paper,2011,"1968"
95010,"53402",10862,16000.000000,"2167",Painting,"Indian ink, acrylic and oil on canvas",2015,"2012"
95011,"53402",10862,5000.000000,"2167",Painting,"Indian ink, acrylic and oil on canvas",2017,"2012"
95012,"53402",10862,13000.000000,"2167",Painting,Indian ink and acrylic on canvas,2019,"2012"
95013,"53402",10862,16000.000000,"2167",Painting,Indian ink and acrylic on canvas,2019,"2012"
95014,"53402",10862,3000.000000,"2167",Painting," Indian ink, acrylic and oil on canvas",2015,"2012"
95015,,10892,,"1409",,,,"1994"
95054,"59851",11111,175000.500000,"1388",Painting,Oil and acrylic on canvas,2019,"1992"
95055,"47051",11202,17500.500000,"1352",Video/Film,"Single-channel Video, Colour, Sound",2018,"2004"
95056,"31801,9107",11202,17500.500000,"1352",Video/Film,"Single-channel Video, Colour, Sound",2017,"2004"
95105,,11202,,"1352",,,,"2004"
95106,"47051",11202,17500.500000,"1352",Video/Film,"Four-channel Video, 4K, Colour, Sound",2017,"2004"
95154,"59851",11111,175000.500000,"1388",Painting,"Oil, acrylic and mixed media on canvas mounted on gator board",2019,"1992"
95155,"59851",11111,75000.500000,"1388",Painting,"Oil, acrylic and mixed media on canvas mounted on gator board",2019,"1992"
95156,"47051",11202,,"1352",Video/Film,"Documentary Film of Live Performance, 16 January 2019 at Chi-Wen Gallery / Facial Wipes,  33.5x30.5cm each                                                                                             ",2019,"2004"
95157,"47051",11202,17500.500000,"1352",Video/Film,"Single-channel Video, Colour, Sound",2018,"2004"
95201,"59901",11059,39000.000000,"2236",Mixed Media,"4mm pearl beads, adhesive, acrylic on wooden panel",2015,"2011"
95202,"59901",11059,25500.000000,"2236",Mixed Media,"4mm artificial pearl beads, adhesive, acrylic on wooden panel",2019,"2011"
95251,"52394",10939,17500.500000,"2233",Painting,Oil on board,2018,"2010"
95301,"42718",10902,23000.000000,"2369",Installation,"Kinetic sculpture: steel balls, steel wire, electromagnets, controller, table",2019,"2008"
95302,"60001",11111,,"1388",Painting,Ink on paper,2019,"1992"
95351,"60001",11111,,"1388",Painting,Ink on paper,2019,"1992"
95401,"32779",10902,175000.500000,"2369",Installation,"Wooden structure, ceramics",2019,"2008"
95402,"32776",10902,9000.000000,"2369",Painting,Oil on canvas,2017,"2008"
95403,"60001",11111,17500.500000,"1388",Painting,Mixed media on canvas,2019,"1992"
95451,"32776",10902,8000.000000,"2369",Painting,Oil on canvas,2019,"2008"
95452,"60001",11111,,"1388",Painting,Mixed media on canvas,2019,"1992"
95501,"60002",11111,17500.500000,"1388",Painting,Mixed media on canvas,2019,"1992"
95502,"52335",10902,20000.000000,"2369",Work on Paper,Rubbing wax on Calico,2019,"2008"
95503,"60128",10902,,"2369",Photography,Pigment print,2017,"2008"
95551,"6779",10935,37500.500000,"1215",Painting,"Ink, oil, acrylic, salt, sand, alcohol on linen",2019,"1999"
95552,"11581",10883,750000.500000,"1262",Painting,oil and enamel on canvas,2019,"1997"
95553,"8163",10866,375000.500000,"1301",Painting,Acrylic on shaped canvas,2005,"1981"
95554,"11857",10935,175000.500000,"1215",Work on Paper,Ink on paper,2002,"1999"
95555,"42604",10887,13000.000000,"1866",Painting,Acrylic on wood,2020,"2013"
95556,"7975",10866,750000.500000,"1301",Painting,Oil on canvas,1950,"1981"
95557,"8828",10866,175000.500000,"1301",Mixed Media,PVC strips and acrylic on panel,2005,"1981"
95558,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2018,"2014"
95559,"9487",10866,375000.500000,"1301",Sculpture,Bronze,1999,"1981"
95560,"21468",10903,17500.500000,"1315",Painting,acrylic on canvas ,2019,"2004"
95561,"8747",10903,37500.500000,"1315",Painting,indian ink processed by robot mob cleaner and oil paint on canvas ,2019,"2004"
95562,"7401",10903,17500.500000,"1315",Painting,cassette tape on canvas,2019,"2004"
95563,"7401",10903,17500.500000,"1315",Sculpture,"cut records, canvas, wood",2020,"2004"
95564,"8892",10903,17500.500000,"1315",Painting,carpet pieces on wood ,2020,"2004"
95565,"7185",11070,75000.500000,"1108",Painting,Oil on canvas,2016,"1983"
95566,"8275",10935,175000.500000,"1215",Painting,Acrylic on canvas on wood,2008,"1999"
95567,"7520",10918,37500.500000,"1243",Prints & Multiples,Series of 4 etchings,2019,"1986"
95568,"8272",10935,175000.500000,"1215",Sculpture,Aluminium,2016,"1999"
95569,"7187",11070,75000.500000,"1108",Painting,Oil on canvas,2019,"1983"
95570,"7186",11070,75000.500000,"1108",Painting,Oil on canvas,2020,"1983"
95571,"10732",10918,,"1243",Prints & Multiples,Series of 4 woodcuts,2019,"1986"
95572,"10732",10918,,"1243",Prints & Multiples,Series of 4 woodcuts,2019,"1986"
95573,"42604",10887,13000.000000,"1866",Painting,Acrylic on wood,2020,"2013"
95574,"42604",10887,13000.000000,"1866",Painting,Acrylic on wood,2020,"2013"
95575,"42604",10887,13000.000000,"1866",Painting,Acrylic on wood,2020,"2013"
95577,"42604",10887,13000.000000,"1866",Painting,Acrylic on wood,2020,"2013"
95578,"7194",11070,17500.500000,"1108",Sculpture,Glass,2019,"1983"
95579,"8075",10931,17500.500000,"1261",Photography,"",2016,"1971"
95580,"29010",10967,75000.500000,"1316",Painting,Mixed media on canvas,2019,"1993"
95581,"8519",10883,375000.500000,"1262",Sculpture,"bluestone, stainless steel and concrete",2019,"1997"
95582,"24022",10885,37500.500000,"1340",Other Materials,dyed wood (marquetry),2019,"2007"
95583,"23948",10885,,"1340",Photography,Archival pigment print,2016,"2007"
95584,"23219",10885,37500.500000,"1340",Painting,Oil on canvas,2013,"2007"
95585,"6873",10883,75000.500000,"1262",Painting,lightbox,2017,"1997"
95586,"11701",10883,175000.500000,"1262",Painting,"oil, gouache and graphite on canvas",2006,"1997"
95587,"36818",10883,37500.500000,"1262",Painting,"LED lightbox, duratrans print",2017,"1997"
95588,"7957",10883,37500.500000,"1262",Painting,"insulating roll, string, didactic cardboard coins",2014,"1997"
95589,"39659",10964,37500.500000,"1229",Painting,"",2018,"1954"
95591,"7090",10888,17500.500000,"1667",Mixed Media,"Chipboard, wood varnish, sesame leaves, graph paper",2016,"1988"
95592,"45284",10883,37500.500000,"1262",Painting,mixed media on burlap paper in custom frame,2020,"1997"
95593,"59501",10952,17500.500000,"1169",Painting,"",2020,"1995"
95594,"29333",10952,17500.500000,"1169",Mixed Media,v db dfb ,2020,"1995"
95595,"7090",10888,17500.500000,"1667",Mixed Media,"Chipboard, wood varnish, seeds, graph paper, mesh produce bag, dust, hair",2018,"1988"
95596,"7090",10888,17500.500000,"1667",Mixed Media,"Chipboard, wood varnish, seed, dust, graph paper, mesh produce bag parts, hair",2018,"1988"
95597,"9415",10872,175000.500000,"1254",Painting,Oil on hemp cloth,2017,"1997"
95598,"12551",10940,250000.000000,"1208",Painting,Acrylic on museum board,2019,"2006"
95599,"6739",10940,50000.000000,"1208",Prints & Multiples,Lithograph,1980,"2006"
95600,"7514",10940,,"1208",Mixed Media,Mixed media on Japanese clay,1983,"2006"
95601,"7870",10935,175000.500000,"1215",Sculpture,Bronze,2016,"1999"
95602,"59802",11202,,"1352",Photography,"",2015,"2004"
95603,"21625",11203,17500.500000,"2169",Painting,Oil on canvas,2018,"2014"
95604,"7035",10866,375000.500000,"1301",Mixed Media,Screenprint on polished stainless steel,1962,"1981"
95605,"7851",10903,17500.500000,"1315",Painting,"acrylic on wood and jute net, aluminum frame ",2019,"2004"
95606,"21625",11203,37500.500000,"2169",Painting,Oil on canvas,2019,"2014"
95607,"7401",10903,17500.500000,"1315",Painting,woven cassette tape on canvas ,2019,"2004"
95608,"9101",10903,17500.500000,"1315",Painting,oil on canvas ,2020,"2004"
95609,"8892",10903,17500.500000,"1315",Painting,carpet pieces on wood ,2020,"2004"
